"","area","heat"
"10082","130585826094","321.793583793183"
"10083","130585826096","314.806370712458"
"10085","130585827030","309.020748975739"
"10086","130585827051","314.965471130501"
"10087","130585827062","334.046385696118"
"10088","130585827074","321.635888480748"
"10090","130585827105","309.50676959026"
"10091","130585827110","317.54688810196"
"10092","130585827111","318.544899206947"
"10093","130585828003","313.048267030623"
"10094","130585828005","308.998902007502"
"10095","130585828025","311.002076409754"
"10096","130585828042","310.078701678424"
"10097","130585828047","303.433890272454"
"10098","130585828063","311.454620297013"
"10099","130585828069","322.530824015359"
"10100","130585828103","311.259376303462"
"10101","130585828114","309.34074769333"
"10102","130585829001","307.557008659213"
"10103","130585829016","306.661017700086"
"10104","130585829019","317.565973087622"
"10105","130585829020","316.896372398866"
"10106","130585829031","295.566843318042"
"10107","130585829032","303.524340396331"
"10108","130585829053","310.587930181627"
"10109","130585829064","303.962283884047"
"10110","130585829066","311.326647987359"
"10111","130585829079","324.857405237379"
"10112","130585829080","310.469677268039"
"10113","130585829082","307.62779063595"
"10114","130585829095","320.613936093015"
"10115","130585829108","291.245588027303"
"10116","130585829117","314.499484522946"
"10117","130590002002","314.539947144567"
"10118","130590112112","312.566969660804"
"10119","130595918006","304.783993194014"
"10120","130595918016","304.584224387904"
"10121","130595918018","311.8784038119"
"10122","130595918019","309.015479593055"
"10123","130595918031","311.608884170239"
"10124","130595918050","306.47460823808"
"10125","130595918062","303.373819523204"
"10126","130595918074","296.012266810738"
"10127","130595918098","312.714389557681"
"10128","130595918099","307.977315524134"
"10129","130595919011","301.729733739979"
"10130","130595919029","298.587988968679"
"10131","130595919039","292.099248398196"
"10132","130595919040","298.045464279198"
"10133","130595919046","307.189153960933"
"10134","130595919053","287.296482455172"
"10135","130595919055","309.789528934121"
"10136","130595919069","319.359332298964"
"10137","130595919085","301.69932003927"
"10138","130595919103","300.38510155751"
"10139","130595922012","306.941009324902"
"10141","130595922032","310.173326093757"
"10143","130595922049","307.636556997104"
"10145","130595922088","297.761927064491"
"10146","130595922101","316.691458204735"
"10147","130595922104","307.005420828442"
"10148","130595925038","309.89368778892"
"10149","130595925063","314.22389595973"
"10150","130595925075","312.912800411222"
"10151","130595925095","303.098902408733"
"10152","130595925107","316.355276124983"
"10153","130595926007","303.266131706864"
"10154","130595926017","319.485211210568"
"10157","130595926043","341.747841251045"
"10158","130595926044","311.532055342076"
"10159","130595926052","318.65509872016"
"10160","130595926078","322.032856848182"
"10161","130595926081","312.676317632088"
"10163","130595926096","310.955740026845"
"10164","130595926097","317.423048663676"
"10165","130595926105","310.976542819725"
"10166","130595926109","312.079483614666"
"10167","130595926111","309.835190257261"
"10168","130595927003","329.307329901829"
"10170","130595927025","310.352611327025"
"10171","130595927025","310.352611327025"
"10172","130595927025","310.352611327025"
"10173","130595927025","310.352611327025"
"10174","130595927025","310.352611327025"
"10175","130595927025","310.352611327025"
"10176","130595927025","310.352611327025"
"10177","130595927025","310.352611327025"
"10178","130595927027","300.729645887698"
"10179","130595927028","315.46504364695"
"10180","130595927037","325.508235811643"
"10181","130595927041","318.470560331261"
"10182","130595927042","306.253762119094"
"10183","130595927057","312.766327071315"
"10184","130595927065","299.85099049641"
"10185","130595927086","307.356168111221"
"10188","130595927106","301.605539840692"
"10189","130595927110","309.786363444223"
"10190","130595928005","314.774911450453"
"10191","130595928008","295.735790031338"
"10192","130595928009","318.164434337471"
"10194","130595928015","302.477223316197"
"10195","130595928021","305.456376368939"
"10197","130595928045","301.113868885312"
"10199","130595928051","306.806769886731"
"10200","130595928060","315.790198559654"
"10201","130595928066","315.368017264489"
"10202","130595928070","325.143503272531"
"10204","130595928072","331.262059728061"
"10206","130595928077","294.971253371973"
"10209","130595928087","324.77876560879"
"10210","130595928091","318.812987904841"
"10211","130595928093","315.770612600532"
"10212","130600056056","317.15679337641"
"10213","130605011001","305.222902560915"
"10214","130605011060","302.504818653795"
"10215","130605011077","311.238809774387"
"10216","130605013003","299.403562659224"
"10217","130605013008","308.255347262309"
"10218","130605013010","313.774184864771"
"10219","130605013013","304.950783648053"
"10220","130605013017","306.086908673035"
"10221","130605013025","329.772929535644"
"10222","130605013080","313.416843161892"
"10223","130605013090","306.897144078019"
"10224","130605017009","310.795670359438"
"10226","130605017024","290.293845154797"
"10227","130605017045","317.572343895743"
"10228","130605017048","304.85485336789"
"10229","130605017059","301.641381429317"
"10230","130605017063","312.360549290729"
"10231","130605017096","307.653630468901"
"10233","130605022005","294.422813234278"
"10234","130605022007","313.862090758803"
"10235","130605022011","317.976911690949"
"10236","130605022035","309.769843429722"
"10237","130605022040","297.245230189463"
"10240","130605022073","314.237379233705"
"10241","130605022082","305.778951232759"
"10242","130605022088","320.535242880567"
"10244","130605022097","302.057939252195"
"10246","130605023028","319.673979649828"
"10248","130605023036","309.293068982033"
"10249","130605023041","312.889465600125"
"10250","130605023042","334.980321494247"
"10251","130605023049","317.573651349743"
"10252","130605023050","305.345314694633"
"10253","130605023051","301.175595353743"
"10254","130605023057","292.558836951068"
"10255","130605023071","305.825958917914"
"10256","130605023076","319.571909492802"
"10257","130605023079","301.590239450238"
"10258","130605023081","326.15935570388"
"10259","130605023086","341.535430864801"
"10260","130605023093","300.235497354501"
"10261","130605024012","316.883356787281"
"10262","130605024016","308.364090710131"
"10263","130605024029","301.439843715908"
"10264","130605024030","331.661596048121"
"10266","130605024038","286.448157636626"
"10267","130605024067","303.803095979856"
"10269","130605024072","310.87182957052"
"10270","130605024074","330.910938589392"
"10271","130605024091","323.604100256836"
"10272","130605024092","296.079292578708"
"10273","130605024098","304.804497685701"
"10274","130605025020","321.383526010037"
"10275","130605025061","311.498629669653"
"10284","130605025094","326.766237323383"
"10285","130605025095","318.742501432262"
"10286","130605026014","293.293529548311"
"10287","130605026015","302.325635855308"
"10288","130605026026","306.906063468147"
"10289","130605026053","307.241341745512"
"10290","130605026055","310.134076073614"
"10291","130605026084","315.727030861045"
"10292","130605026099","332.971939864235"
"10293","130610005005","321.1276321835"
"10294","130610028028","310.669080094073"
"10295","130610035035","314.730017677514"
"10296","130615115003","312.831494148593"
"10297","130615115010","318.63077880207"
"10298","130615115014","315.672775642492"
"10300","130615115023","331.764201691809"
"10301","130615115038","317.001688247804"
"10303","130615115044","321.499866667762"
"10304","130615118002","318.810190170231"
"10305","130615118006","310.812828390691"
"10306","130615118008","314.739549861888"
"10307","130615118013","311.461465464717"
"10310","130615118033","309.279780638049"
"10311","130615118043","301.858741233283"
"10312","130615119001","315.032293569779"
"10313","130615119009","307.816457380211"
"10314","130615119012","306.706096834779"
"10315","130615119017","302.535012588642"
"10317","130615119024","290.981071351498"
"10318","130615119031","297.309317091903"
"10319","130615119034","311.387034608891"
"10320","130615119036","314.183690491719"
"10321","130615119041","305.63644999378"
"10323","130615120004","313.66606210605"
"10324","130615120007","307.77639161294"
"10325","130615120011","299.326059187184"
"10326","130615120016","326.238125865008"
"10328","130615120025","310.933704159689"
"10329","130615120026","313.685622388285"
"10330","130615120027","322.934708394856"
"10332","130615120032","312.112399762256"
"10333","130615120037","311.026515348794"
"10334","130620043043","315.686489304516"
"10335","130620056056","316.843373411555"
"10336","130620059059","313.897265480366"
"10337","130625212005","305.511099836055"
"10338","130625212007","323.072517776244"
"10339","130625212009","303.31187231"
"10341","130625212018","312.343192715506"
"10342","130625212028","301.302505861586"
"10343","130625212033","321.261793221836"
"10344","130625212039","335.005844132893"
"10345","130625212044","310.394569852004"
"10347","130625212047","296.000766615802"
"10348","130625212050","320.172203035422"
"10349","130625212052","314.975267138959"
"10350","130625214008","313.729200908713"
"10353","130625214013","313.317405891906"
"10355","130625214025","312.533492483984"
"10356","130625214026","300.191149385892"
"10357","130625214027","307.118477599529"
"10358","130625214029","310.300421401672"
"10360","130625214042","318.34269973062"
"10361","130625214046","303.828706865085"
"10362","130625214049","313.492591250598"
"10363","130625214053","333.966940404062"
"10364","130625214060","313.659255701801"
"10365","130625214064","302.852454645543"
"10367","130625216001","312.033128021402"
"10369","130625216012","317.000327600993"
"10370","130625216017","297.512643039852"
"10371","130625216024","299.662020260086"
"10372","130625216031","312.312597461052"
"10373","130625216032","298.558574033587"
"10374","130625216034","305.819079258852"
"10375","130625216036","308.110620969096"
"10376","130625216038","313.899963370084"
"10377","130625216057","295.57460373502"
"10378","130625216061","299.235857998753"
"10379","130625216066","302.566178259748"
"10381","130625217014","320.688300866335"
"10382","130625217021","310.527429293096"
"10383","130625217021","310.527429293096"
"10384","130625217021","310.527429293096"
"10385","130625217021","310.527429293096"
"10386","130625217021","310.527429293096"
"10387","130625217021","310.527429293096"
"10388","130625217021","310.527429293096"
"10389","130625217021","310.527429293096"
"10391","130625217023","340.685665423094"
"10393","130625217058","313.985770477817"
"10394","130625217062","311.367927088933"
"10395","145110000000","317.321181779292"
"10396","145210010010","311.333073969778"
"10397","145210020020","317.073423969829"
"10398","145210030030","318.142443414618"
"10399","145210050050","313.519918539289"
"10400","145210070070","312.015088457932"
"10401","145210110110","311.346297745402"
"10402","145210130130","313.612879742745"
"10403","145210150150","311.699182336698"
"10404","145210160160","313.11880607563"
"10405","145210170170","314.67696570801"
"10406","145210200200","312.037055936441"
"10407","145210240240","316.677305645913"
"10408","145210250250","309.633004466914"
"10409","145210260260","312.972524737509"
"10410","145210290290","312.450619399923"
"10411","145210310310","311.494830327552"
"10412","145210320320","314.473671254471"
"10413","145210330330","313.019608519671"
"10414","145210350350","309.502843371242"
"10415","145210360360","313.364516190826"
"10416","145210370370","315.21863508724"
"10417","145210400400","306.617757799689"
"10418","145210410410","308.238399460436"
"10419","145210440440","315.699892925233"
"10420","145210450450","311.974480906002"
"10421","145210460460","314.535454368636"
"10422","145210470470","309.590626142049"
"10423","145210490490","314.014862508158"
"10424","145210500500","318.803768672121"
"10425","145210530530","314.358139740741"
"10426","145210540540","307.485904750508"
"10427","145210550550","316.957883681218"
"10428","145210560560","311.081728486196"
"10429","145210600600","313.196401243412"
"10430","145210620620","314.327716424176"
"10431","145210630630","316.751195727226"
"10432","145210640640","305.252248973748"
"10433","145210670670","312.647596701899"
"10434","145210680680","315.736344007976"
"10435","145215101060","313.983609377996"
"10436","145215101340","321.336508367542"
"10437","145215103040","309.007298733317"
"10438","145215103120","312.966747894305"
"10439","145215103230","310.878704926074"
"10440","145215110210","313.2867168396"
"10441","145215110610","297.972682363196"
"10442","145215115190","314.129601507653"
"10443","145215115380","314.529629530422"
"10444","145215115430","315.628263519936"
"10445","145215116390","311.447843782713"
"10446","145215116480","319.903356662519"
"10447","145215130510","312.683481204429"
"10448","145215130520","318.038335531071"
"10449","145215132140","293.950343510987"
"10450","145215132280","300.707355736452"
"10451","145215132570","316.795309172117"
"10452","145215133420","311.372896555008"
"10453","145215133590","308.433379830634"
"10454","145215138220","310.447819459349"
"10455","145215138690","315.732708295294"
"10456","145215139080","312.675822842504"
"10457","145215139700","310.036490291113"
"10458","145215140180","307.855583756446"
"10459","145215140300","312.633183543683"
"10460","145215140710","310.141954294188"
"10461","145215405090","297.679117689373"
"10462","145215405100","313.561693482326"
"10463","145215405270","304.978024092347"
"10464","145220020020","313.470292929772"
"10465","145220030030","308.366469283151"
"10466","145220040040","305.070762804951"
"10467","145220050050","312.120005555365"
"10468","145220070070","313.625460197871"
"10469","145220110110","316.947537612637"
"10470","145220120120","310.214560972769"
"10471","145220150150","312.848381916609"
"10472","145220170170","316.784536437963"
"10473","145220190190","314.25523197803"
"10474","145220200200","313.678053330765"
"10475","145220210210","306.400898398248"
"10476","145220220220","306.078248980492"
"10477","145220230230","312.601091859203"
"10478","145220240240","309.240268575511"
"10479","145220250250","312.309369046245"
"10480","145220260260","314.464069864737"
"10481","145220290290","309.205421075313"
"10482","145220300300","307.408577691859"
"10483","145220310310","310.869503091755"
"10484","145220320320","312.668948254266"
"10485","145220330330","307.598378312304"
"10486","145220350350","316.314116633891"
"10487","145220370370","307.4800435874"
"10488","145220390390","304.13394960607"
"10489","145220390390","304.13394960607"
"10490","145220390390","304.13394960607"
"10491","145220390390","304.13394960607"
"10492","145220390390","304.13394960607"
"10493","145220390390","304.13394960607"
"10494","145220390390","304.13394960607"
"10495","145220390390","304.13394960607"
"10496","145220400400","303.717568757738"
"10497","145220420420","304.235126402271"
"10498","145220430430","312.148114403926"
"10499","145220460460","310.425879973517"
"10500","145220470470","309.555415981295"
"10501","145220480480","316.134573288847"
"10502","145220500500","307.549583109601"
"10503","145220540540","313.710498134932"
"10504","145220580580","314.888173410276"
"10505","145225102060","312.764835593276"
"10506","145225102380","311.60168798225"
"10507","145225102550","315.333798437149"
"10508","145225105080","315.962045603213"
"10509","145225105100","301.201713202642"
"10510","145225108130","304.025719344339"
"10511","145225108140","311.676387009131"
"10512","145225109180","321.461277993274"
"10513","145225109270","313.839997592599"
"10514","145225113340","310.070423259447"
"10515","145225113590","311.265548715163"
"10516","145225119010","314.147265236131"
"10517","145225119360","318.786250345833"
"10518","145225121160","311.70484696116"
"10519","145225121440","312.739485118469"
"10520","145225123450","308.714428866295"
"10521","145225123620","316.474365096051"
"10522","145225126280","318.937742452066"
"10523","145225126490","313.743050399511"
"10524","145225126530","311.52299704278"
"10525","145225126600","314.2759068812"
"10526","145225127410","309.24970598473"
"10527","145225127510","315.778247370258"
"10528","145225129090","309.104803892013"
"10529","145225129520","315.917921439005"
"10530","145225136570","314.904398216948"
"10531","145225136610","309.031379669551"
"10532","145230010010","314.484652760332"
"10533","145230020020","314.409503482535"
"10534","145230030030","316.660313548589"
"10535","145230040040","317.416136130532"
"10536","145230090090","311.065983125878"
"10537","145230100100","318.737038182976"
"10538","145230170170","313.689588931125"
"10539","145230245245","318.135396926777"
"10540","145230250250","314.800728719441"
"10541","145230280280","309.372630379242"
"10542","145230320320","315.241078625634"
"10543","145230330330","307.407071131824"
"10544","145230360360","313.235293585362"
"10545","145230365365","314.534589001571"
"10546","145230380380","313.697985188925"
"10547","145235107120","311.029952305669"
"10548","145235107130","309.745700049591"
"10549","145235107290","305.379109877403"
"10550","145235112160","312.261846682493"
"10551","145235112470","305.485660456252"
"10552","145235117110","306.369549565799"
"10553","145235117200","313.741521523611"
"10554","145235120190","316.545676119537"
"10555","145235120260","315.643921731193"
"10556","145235122060","314.347039751395"
"10557","145235122080","322.924389353141"
"10558","145235122300","314.36204408605"
"10559","145235122440","310.379125360737"
"10560","145235124240","310.982632582731"
"10561","145235124310","313.889098047834"
"10562","145235125150","307.139361348193"
"10563","145235125340","313.512753955305"
"10564","145235131230","315.04090491074"
"10565","145235131370","320.355321509071"
"10566","145235134270","308.676743986182"
"10567","145235134430","310.106571871902"
"10568","145235137350","310.799254771049"
"10569","145235137450","307.170942502122"
"10570","145235402050","310.965156435598"
"10571","145235402410","309.127120655458"
"10572","145235402420","311.104373939881"
"10573","145235402460","301.98432469853"
"10574","145240020020","319.097476662157"
"10575","145240060060","304.888699076143"
"10576","145240070070","309.21024856126"
"10577","145240080080","313.319384869851"
"10578","145240090090","318.765084622832"
"10579","145240120120","314.143468578926"
"10580","145240140140","311.790585927677"
"10581","145240150150","306.088576662969"
"10582","145240170170","309.44893404939"
"10583","145240200200","309.169906634563"
"10584","145240210210","309.466359084056"
"10585","145240230230","312.088194068355"
"10586","145240250250","311.163474480829"
"10587","145240300300","313.261660636565"
"10588","145240310310","311.600980613909"
"10589","145240320320","314.950792198993"
"10590","145240330330","316.061074466033"
"10591","145245104030","315.269638241411"
"10592","145245104050","308.885568066075"
"10593","145245111040","322.735938846058"
"10594","145245111100","316.005531034617"
"10595","145245111100","316.005531034617"
"10596","145245111100","316.005531034617"
"10597","145245111100","316.005531034617"
"10598","145245111100","316.005531034617"
"10599","145245111100","316.005531034617"
"10600","145245111100","316.005531034617"
"10601","145245111100","316.005531034617"
"10602","145245111110","307.97626822804"
"10603","145245111130","313.576993364044"
"10604","145245114180","316.581197866213"
"10605","145245114220","316.15206399552"
"10606","145245118190","311.753781289127"
"10607","145245118270","305.286122736555"
"10608","145245128010","314.141775878142"
"10609","145245128160","312.242314170144"
"10610","145245128280","306.967916759344"
"10611","145245135240","298.863521134576"
"10612","145245135260","305.28742726522"
"10613","145245135290","310.70879543724"
"10614","146120000000","319.205319461332"
"10615","146250010010","308.723803005999"
"10616","146250020020","316.950316570524"
"10617","146250060060","311.989947411438"
"10618","146250090090","301.882522041275"
"10619","146250100100","312.093130763862"
"10620","146250110110","306.816411667509"
"10621","146250120120","308.069721727312"
"10622","146250130130","310.331348648306"
"10623","146250150150","312.669188729067"
"10624","146250160160","310.48981027454"
"10625","146250220220","306.858540094917"
"10626","146250230230","316.166976946333"
"10627","146250240240","313.033739409263"
"10628","146250280280","316.12779966548"
"10629","146250290290","312.850716979406"
"10630","146250310310","310.349344192685"
"10631","146250330330","309.073695096158"
"10632","146250380380","309.466697296772"
"10633","146250420420","309.721121505231"
"10634","146250430430","308.386940050057"
"10635","146250480480","313.286935291429"
"10636","146250490490","311.482555747392"
"10637","146250525525","307.413974023966"
"10638","146250530530","306.676200294593"
"10639","146250550550","310.115258372163"
"10640","146250560560","309.673884157533"
"10641","146250570570","320.366227606713"
"10642","146250590590","312.944960155237"
"10643","146250600600","312.609160906794"
"10644","146250610610","311.374406232447"
"10645","146250630630","307.605478115352"
"10646","146250640640","314.778533449957"
"10647","146255205030","308.310696472879"
"10648","146255205620","314.201366269821"
"10649","146255207040","316.358362108425"
"10650","146255207510","311.454875716474"
"10651","146255211140","313.222984774417"
"10652","146255211170","305.883418555112"
"10653","146255212190","316.22865891382"
"10654","146255212390","305.451843502786"
"10655","146255213050","310.255425092318"
"10656","146255213200","313.41842163769"
"10657","146255216250","313.243826133609"
"10658","146255216540","310.644010274999"
"10659","146255218270","316.610879759364"
"10660","146255218300","307.336933332435"
"10661","146255218370","305.482637718173"
"10662","146255222210","316.966306572178"
"10663","146255222340","316.439860204881"
"10664","146255223360","308.990292447865"
"10665","146255223460","309.108977408994"
"10666","146255231180","306.892048518658"
"10667","146255231320","308.715752079682"
"10668","146255231410","308.663458695788"
"10669","146255231450","307.890444933532"
"10670","146255231580","301.637589974801"
"10671","146255501080","325.001215973602"
"10672","146255501350","308.313842146343"
"10673","146255501440","304.825920694287"
"10674","146255501470","307.171045853912"
"10675","146255501500","316.641869955321"
"10676","146260060060","311.564583009414"
"10677","146260085085","312.864757090381"
"10678","146260090090","307.845791062332"
"10679","146260110110","317.635788441093"
"10680","146260250250","306.892790155621"
"10681","146260280280","314.291105862242"
"10682","146260300300","306.38069441989"
"10683","146260310310","309.392609530573"
"10684","146260370370","308.001477359006"
"10685","146260390390","312.413602526981"
"10686","146260420420","308.776185264838"
"10687","146260530530","310.102897311228"
"10688","146260610610","317.945744903562"
"10689","146265203010","312.007981230788"
"10690","146265203100","305.586386931869"
"10691","146265206030","317.073252610391"
"10692","146265206500","305.260724846626"
"10693","146265214140","311.858470129828"
"10694","146265214170","306.842072563317"
"10695","146265215040","314.609904001015"
"10696","146265215180","312.741487464523"
"10697","146265220150","310.009373298655"
"10698","146265220270","313.620354695611"
"10699","146265220290","313.309822182228"
"10700","146265220470","305.325407450535"
"10701","146265220470","305.325407450535"
"10702","146265220470","305.325407450535"
"10703","146265220470","305.325407450535"
"10704","146265220470","305.325407450535"
"10705","146265220470","305.325407450535"
"10706","146265220470","305.325407450535"
"10707","146265220470","305.325407450535"
"10708","146265224070","315.397260324326"
"10709","146265224350","311.496045768685"
"10710","146265224510","307.171837568634"
"10711","146265226360","314.151468542186"
"10712","146265226380","307.80763994351"
"10713","146265227050","312.851570888078"
"10714","146265227210","305.657067155388"
"10715","146265227400","309.991633834864"
"10716","146265227430","308.186258285652"
"10717","146265228020","294.518987478455"
"10718","146265228410","308.555920348229"
"10719","146265232240","299.722605047226"
"10720","146265232450","313.375529543295"
"10721","146265232540","310.681969270714"
"10722","146265232570","314.650623741076"
"10723","146265233260","313.489536431942"
"10724","146265233460","310.442085591643"
"10725","146265235160","305.393685338796"
"10726","146265235480","310.844681183618"
"10727","146265237120","318.356320256657"
"10728","146265237490","306.234320047288"
"10729","146265237560","308.732484986074"
"10730","146265242590","310.001150994072"
"10731","146265242600","313.637387585847"
"10732","146265502190","314.918866964481"
"10733","146265502320","304.439714002442"
"10734","146265502440","305.902543409428"
"10735","146265502580","310.865616008278"
"10736","146265503200","319.047583496928"
"10737","146265503230","311.823624785169"
"10738","146265503330","297.795837867102"
"10739","146265503520","309.549491164917"
"10740","146270010010","313.234425662113"
"10741","146270020020","306.416855946373"
"10742","146270030030","313.336019520281"
"10743","146270060060","313.39998004634"
"10744","146270070070","313.102504676494"
"10745","146270080080","307.550763607288"
"10746","146270100100","304.518726756534"
"10747","146270130130","315.288490122958"
"10748","146270140140","317.351429914953"
"10749","146270150150","310.021656986736"
"10750","146270170170","313.477814023095"
"10751","146270180180","314.26014868626"
"10752","146270200200","305.759961030972"
"10753","146270210210","309.237610105177"
"10754","146270220220","314.065908445044"
"10755","146270230230","313.505322516165"
"10756","146270260260","311.075879164366"
"10757","146270270270","313.25432162807"
"10758","146270300300","305.256776717881"
"10759","146270310310","308.218771898569"
"10760","146270360360","313.060991418527"
"10761","146275210050","313.880182823779"
"10762","146275210160","320.943197745709"
"10763","146275217090","312.842794704125"
"10764","146275217120","298.497230376229"
"10765","146275225040","316.807941510165"
"10766","146275225190","315.526865369109"
"10767","146275234240","306.188961685308"
"10768","146275234340","312.583037383928"
"10769","146275238110","311.71650014117"
"10770","146275238250","314.61665265233"
"10771","146275238320","313.482386949073"
"10772","146275241280","318.660762221168"
"10773","146275241290","306.158730596518"
"10774","146280050050","308.76432454492"
"10775","146280060060","312.431855371316"
"10776","146280100100","314.415508304947"
"10777","146280110110","312.921310861065"
"10778","146280130130","311.056297356526"
"10779","146280160160","315.969797777092"
"10780","146280180180","311.295826158398"
"10781","146280190190","311.492680728581"
"10782","146280220220","311.582483640009"
"10783","146280260260","309.616060257715"
"10784","146280300300","307.910075070197"
"10785","146280350350","316.342542750993"
"10786","146280380380","310.198016445204"
"10787","146280410410","313.134328125692"
"10788","146285201010","309.190533140916"
"10789","146285201170","301.433173042933"
"10790","146285202020","311.790061454233"
"10791","146285202040","308.732492444606"
"10792","146285202230","312.744515528136"
"10793","146285204030","316.525253583875"
"10794","146285204280","304.425470574427"
"10795","146285204320","309.190508108005"
"10796","146285204330","308.890067947795"
"10797","146285209080","309.954765489484"
"10798","146285209250","314.704415726354"
"10799","146285219140","300.48288471623"
"10800","146285219210","314.852118367284"
"10802","146285219340","317.528510784892"
"10803","146285219390","309.695400020083"
"10804","146285221240","306.921771999598"
"10805","146285221370","320.193911178133"
"10806","146285229070","307.553263605514"
"10807","146285229070","307.553263605514"
"10808","146285229070","307.553263605514"
"10809","146285229070","307.553263605514"
"10810","146285229070","307.553263605514"
"10811","146285229070","307.553263605514"
"10812","146285229070","307.553263605514"
"10813","146285229070","307.553263605514"
"10814","146285229270","313.577484334399"
"10815","146285230150","305.236599068703"
"10816","146285230290","305.631621698352"
"10817","146285239200","309.118605154846"
"10818","146285239360","315.701395215143"
"10819","146285240090","299.142321486733"
"10820","146285240400","309.776660456646"
"10821","147130000000","320.047063560899"
"10822","147290030030","308.014657362756"
"10823","147290040040","314.205447180937"
"10824","147290050050","314.153441152318"
"10825","147290060060","310.030689301108"
"10826","147290070070","306.863901473841"
"10827","147290080080","313.7507289592"
"10828","147290130130","313.690969403674"
"10829","147290140140","309.706365823872"
"10830","147290160160","312.04191209506"
"10831","147290170170","310.684146575672"
"10832","147290190190","305.452691332346"
"10833","147290200200","307.789144949599"
"10834","147290220220","314.434918626021"
"10835","147290230230","305.600282453496"
"10836","147290250250","303.0010361303"
"10837","147290260260","308.649753604981"
"10838","147290270270","309.717500247399"
"10839","147290280280","316.040614310968"
"10840","147290320320","311.072844341472"
"10841","147290380380","307.927910402688"
"10842","147290400400","304.349071488964"
"10843","147290410410","315.910337183848"
"10844","147290430430","313.365245956012"
"10845","147295301010","312.495574169159"
"10846","147295301330","318.475861910416"
"10847","147295305150","312.377267512993"
"10848","147295305290","314.111493972642"
"10849","147295307020","308.119961654173"
"10850","147295307300","307.855673716041"
"10851","147295307340","307.275676062001"
"10852","147295308100","310.688285105242"
"10853","147295308210","307.382616082433"
"10854","147295308350","313.231201380846"
"10855","147295309090","315.341882132707"
"10856","147295309360","312.333147038919"
"10857","147295310110","307.527700537101"
"10858","147295310370","310.022676946648"
"10859","147300020020","312.733423247127"
"10860","147300040040","311.048171237648"
"10861","147300050050","313.31376893029"
"10862","147300060060","313.62941477462"
"10863","147300070070","314.132241996569"
"10864","147300080080","305.597863634915"
"10865","147300110110","312.715007748435"
"10866","147300160160","310.182265977898"
"10867","147300170170","306.620533239525"
"10868","147300180180","309.810350129743"
"10869","147300190190","311.76234969411"
"10870","147300200200","307.947994400499"
"10871","147300210210","305.220077132985"
"10872","147300230230","313.35324057201"
"10873","147300250250","306.238809681302"
"10874","147300260260","306.683268757186"
"10875","147300270270","310.879889029782"
"10876","147300300300","308.642251735046"
"10877","147300330330","313.573137497366"
"10878","147305302010","322.539329030092"
"10879","147305302030","315.89343250351"
"10880","147305303090","315.834470004799"
"10881","147305303120","314.570299876439"
"10882","147305303320","303.841357764039"
"10883","147305306150","308.793315646396"
"10884","147305306280","309.15008348107"
"10885","147305311100","314.415469404624"
"10886","147305311310","316.468945883594"
"10887","147305311350","315.271754142307"
"10888","147305601140","310.919252702833"
"10889","147305601360","305.452861986078"
"10890","147305602220","311.959108063515"
"10891","147305602340","312.573631438916"
"10892","147305602370","317.149801656596"
"10893","150010000000","314.812134940237"
"10894","150020000000","320.394722706621"
"10895","150030000000","320.696578614823"
"10896","150810030030","313.432253725783"
"10897","150810135135","312.858323043959"
"10898","150810240240","309.958915710256"
"10899","150810280280","307.184816247357"
"10900","150810455455","315.324277046932"
"10901","150815051026","312.709555297337"
"10902","150815051045","313.589277533821"
"10903","150815051095","315.076502621531"
"10904","150815051105","318.879028667607"
"10905","150815051225","324.807173810398"
"10906","150815051290","321.363472662222"
"10907","150815051440","311.939198971334"
"10908","150815051545","315.836416504012"
"10909","150820005005","311.314144619771"
"10910","150820015015","316.627341035998"
"10911","150820180180","320.555961450762"
"10912","150820241241","305.787794522977"
"10913","150820241241","305.787794522977"
"10914","150820241241","305.787794522977"
"10915","150820241241","305.787794522977"
"10916","150820241241","305.787794522977"
"10917","150820241241","305.787794522977"
"10918","150820241241","305.787794522977"
"10919","150820241241","305.787794522977"
"10920","150820256256","313.937541884315"
"10921","150820301301","308.273667588372"
"10922","150820340340","312.341296426864"
"10923","150820377377","307.404062950014"
"10924","150820430430","311.890090846815"
"10925","150820440440","313.002310917803"
"10926","150830040040","308.469491654807"
"10927","150830270270","313.56238855301"
"10928","150830298298","307.082473393322"
"10929","150830390390","309.911585388779"
"10930","150830411411","311.79490937478"
"10931","150830415415","315.10391991069"
"10932","150830490490","312.092164627697"
"10933","150830531531","313.525501820288"
"10934","150830565565","311.409653119756"
"10935","150835051030","314.753139016266"
"10936","150835051120","317.389809670709"
"10937","150835051130","311.037767788606"
"10938","150835051361","314.251642143361"
"10939","150835051440","306.848078261541"
"10940","150835051557","306.663431228557"
"10941","150835051580","306.822503791982"
"10942","150835052020","311.120640948712"
"10943","150835052060","319.270194031014"
"10944","150835052115","310.624702745055"
"10945","150835052125","311.176963942066"
"10946","150835052205","312.624517194675"
"10947","150835052230","311.747253560017"
"10948","150835052323","314.282630960533"
"10949","150835052495","314.012551592222"
"10950","150835053190","309.617999984398"
"10951","150835053275","311.193532017929"
"10952","150835053320","304.734815963893"
"10953","150835053485","310.022712907203"
"10954","150835053505","309.676062524204"
"10955","150835053515","305.450997898486"
"10956","150835053535","314.060265944963"
"10957","150835054025","311.417983612946"
"10958","150835054035","315.639627365413"
"10959","150835054245","300.815898309686"
